letter,font,scale_y_letter,scale_y_font,min_x,min_y,max_x,max_y
W,MyriadPro-Regular,1.492537313,1.471506347,380,412,622,610
W,Nadeem,1.388888889,1.357285039,384,429,615,624
W,NewPeninimMT,1.388888889,1.357285039,384,403,615,598
W,Noteworthy-Light,1.129943503,1.125474972,424,448,575,646
W,NotoNastaliqUrdu,1.388888889,1.357285039,384,563,615,758
W,NuevaStd-Cond,1.612903226,1.599716912,401,411,602,609
W,OCRAStd,1.290322581,1.290004454,436,400,563,600
W,Optima-Regular,1.459854015,1.423112574,361,435,639,631
W,OratorStd,1.449275362,1.481003851,438,397,561,602
W,OriyaMN,1.526717557,1.517378862,365,438,634,636
W,OriyaSangamMN,1.257861635,1.24021996,379,433,620,630
W,PTMono-Regular,1.438848921,1.412577162,419,427,580,625
W,PTSans-Regular,1.408450704,1.40528931,386,430,614,630
W,PTSerif-Regular,1.408450704,1.395899657,370,446,630,645
W,Palatino-Roman,1.408450704,1.408397709,362,418,635,617
W,Papyrus,1.459854015,1.474158176,385,440,612,643
W,Phosphate-Inline,1.503759398,1.487611505,365,442,634,640
W,PingFangHK-Regular,1.408450704,1.391330364,372,449,628,647
W,PingFangSC-Regular,1.408450704,1.391330364,372,449,628,647
W,PingFangTC-Regular,1.408450704,1.391330364,372,449,628,647
W,PlantagenetCherokee,1.438848921,1.431334656,361,404,640,603
W,PoplarStd,1.342281879,1.335955608,417,402,583,602
W,PrestigeEliteStd-Bd,1.639344262,1.642658376,407,410,591,611
W,Raanana,1.481481481,1.484788007,361,410,636,610
W,RaananaBold,1.438848921,1.443884217,361,408,639,608
W,Roboto-Regular,1.408450704,1.392625746,384,431,617,629
W,Rockwell-Regular,1.342281879,1.328011744,355,395,644,593
W,RosewoodStd-Regular,1.333333333,1.328300786,408,414,610,614
W,STHeitiSC-Medium,1.333333333,1.347612508,380,403,619,605
W,STHeitiTC-Medium,1.333333333,1.347612508,380,403,619,605
W,STIXGeneral-Regular,1.481481481,1.484381136,361,460,636,660
W,STIXIntegralsD-Regular,1.388888889,1.357285039,384,600,615,795
W,STIXIntegralsSm-Regular,1.388888889,1.357285039,384,447,615,642
W,STIXIntegralsUp-Regular,1.388888889,1.357285039,384,447,615,642
W,STIXIntegralsUpD-Regular,1.388888889,1.357285039,384,600,615,795
W,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,384,447,615,642
W,STIXNonUnicode-Regular,1.388888889,1.357285039,384,501,615,696
W,STIXSizeFiveSym-Regular,1.388888889,1.357285039,384,435,615,630
W,STIXSizeFourSym-Regular,1.388888889,1.357285039,384,657,615,852
W,STIXSizeOneSym-Regular,1.388888889,1.357285039,384,520,615,715
W,STIXSizeThreeSym-Regular,1.388888889,1.357285039,384,657,615,852
W,STIXSizeTwoSym-Regular,1.388888889,1.357285039,384,588,615,783
W,STIXVariants-Regular,1.388888889,1.357285039,384,447,615,642
W,STSong,1.538461538,1.529925851,359,421,634,620
W,STSongti-SC-Regular,1.538461538,1.529925851,361,452,637,651
W,Sana,1.388888889,1.357285039,384,406,615,601
W,Sathu,1.324503311,1.298598776,387,421,613,617
W,SavoyeLetPlain,1.503759398,1.471140498,396,409,619,605
W,Seravek,1.503759398,1.471667718,368,440,631,635
W,ShreeDev0714,1.360544218,1.344704084,380,426,618,624
W,SignPainter-HouseScript,1.5625,1.56017636,414,417,643,616
W,Silom,1.342281879,1.336994856,389,428,611,628
W,SinhalaMN,1.526717557,1.517378862,365,438,634,636
W,SinhalaSangamMN,1.470588235,1.450327477,379,451,619,648
W,Skia-Regular,1.503759398,1.501613838,354,417,644,617
W,SnellRoundhand,1.388888889,1.334622192,423,435,690,628
W,StencilStd,1.342281879,1.327682022,382,401,618,599
W,SukhumvitSet-Medium,1.492537313,1.472849679,378,464,620,662
W,Superclarendon-Regular,1.351351351,1.330767393,348,433,652,630
W,Symbol,1.388888889,1.357285039,384,399,615,594
W,Tahoma,1.379310345,1.35818516,380,439,618,636
W,TamilMN,1.526717557,1.517378862,365,438,634,636
W,TamilSangamMN,1.470588235,1.450327477,379,412,619,609
W,TektonPro-Bold,1.481481481,1.50678574,391,405,613,607
W,TeluguMN,1.526717557,1.517378862,365,438,634,636
W,TeluguSangamMN,1.369863014,1.349660484,379,435,620,633
W,Thonburi,1.324503311,1.297495346,386,444,612,640
W,Times-Roman,1.481481481,1.484788007,361,415,636,615
W,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,354,436,646,637
W,TimesNewRomanPSMT,1.481481481,1.482508729,363,436,637,637
W,TrajanPro-Regular,1.298701299,1.281950371,356,403,644,600
W,Trattatello,1.612903226,1.615598282,343,503,659,704
W,Trebuchet-BoldItalic,1.379310345,1.37166371,402,433,642,631
W,TrebuchetMS,1.379310345,1.375560028,384,433,615,632
W,Verdana,1.379310345,1.35818516,378,439,622,636
W,Waseem,1.388888889,1.357285039,384,425,615,620
W,WaseemLight,1.388888889,1.357285039,384,425,615,620
W,Webdings,1.408450704,1.261447211,448,433,542,612
W,Wingdings-Regular,1.388888889,1.469388249,418,420,581,632
W,Wingdings2,1.388888889,1.618312702,383,402,617,636
W,Wingdings3,6.060606061,1.899762496,397,677,603,741
W,Yantramanav-Regular,1.57480315,1.556239946,383,447,614,645
W,ZapfDingbatsITC,1.388888889,1.357285039,384,415,615,610
W,Zapfino,0.766283525,0.787688138,389,450,773,657
X,ACaslonPro-Regular,1.398601399,1.358742545,398,406,597,600
X,AGaramondPro-Regular,1.503759398,1.452846117,402,413,601,606
X,AdobeArabic-Regular,2.173913043,2.103309865,399,462,603,657
X,AdobeDevanagari-Regular,1.666666667,1.616004432,403,422,596,616
X,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,426,415,573,613
X,AdobeFangsongStd-Regular,1.360544218,1.32935918,414,421,585,617
X,AdobeGothicStd-Bold,1.307189542,1.289151574,425,415,575,613
X,AdobeHebrew-Regular,1.515151515,1.469420142,402,412,600,606
X,AdobeHeitiStd-Regular,1.315789474,1.294155249,426,415,573,613
X,AdobeKaitiStd-Regular,1.360544218,1.328869443,412,421,585,617
X,AdobeMingStd-Light,1.369863014,1.353526288,406,421,592,619
X,AdobeMyungjoStd-Medium,1.398601399,1.369850432,411,424,585,620
X,AdobeNaskh-Medium,2.173913043,2.10559556,398,430,602,625
X,AdobeSongStd-Light,1.6,1.551189852,401,443,601,636
X,AlBayan,1.388888889,1.357285039,417,439,577,634
X,AlNile,1.388888889,1.357285039,417,417,577,612
X,AlTarikh,1.388888889,1.357285039,417,380,577,575
X,AmericanTypewriter,1.481481481,1.449054543,387,437,611,633
X,AndaleMono,1.459854015,1.438215154,426,432,577,630
X,Apple-Chancery,1.438848921,1.370502132,406,468,608,659
X,AppleBraille,1.324503311,1.297086098,428,405,571,601
X,AppleColorEmoji,1.324503311,1.297086098,428,433,571,629
X,AppleGothic,1.282051282,1.267837982,410,414,586,613
X,AppleMyungjo,1.388888889,1.360017343,407,422,592,618
X,AppleSDGothicNeo-Regular,1.492537313,1.475586221,422,422,578,620
X,AppleSymbols,1.869158879,1.830990553,425,425,575,621
X,Arial-Black,1.398601399,1.382812535,392,454,607,652
X,ArialHebrew,1.388888889,1.357285039,417,403,577,598
X,ArialHebrewScholar,1.388888889,1.357285039,417,403,577,598
X,ArialMT,1.398601399,1.384324744,409,427,590,625
X,ArialNarrow,1.398601399,1.384324744,425,431,574,629
X,ArialRoundedMTBold,1.351351351,1.359660112,422,431,576,632
X,ArialUnicodeMS,1.398601399,1.384324744,409,450,591,648
X,Athelas-Regular,1.526717557,1.482612102,405,436,594,632
X,Avenir-Black,1.418439716,1.402208199,399,441,601,639
X,AvenirNext-Regular,1.418439716,1.402208199,414,441,585,639
X,AvenirNextCondensed-Regular,1.418439716,1.404325479,438,442,560,640
X,Ayuthaya,1.324503311,1.296293642,428,442,571,638
X,Baghdad,1.388888889,1.357285039,417,429,577,624
X,BanglaMN,1.360544218,1.331138612,402,444,596,639
X,BanglaSangamMN,1.470588235,1.450327477,424,420,575,617
X,Baskerville,1.515151515,1.465791626,390,438,611,631
X,Beirut,1.388888889,1.357285039,416,408,584,603
X,BigCaslon-Medium,1.398601399,1.375987339,398,431,604,628
X,BirchStd,1.342281879,1.342281879,453,400,546,600
X,BlackoakStd,1.342281879,1.33292108,276,400,722,600
X,BodoniOrnamentsITCTT,1.092896175,1.079973518,455,424,544,623
X,BodoniSvtyTwoITCTT-Book,1.428571429,1.402761642,409,436,592,632
X,BodoniSvtyTwoOSITCTT-Book,1.428571429,1.402761642,409,436,592,632
X,BodoniSvtyTwoSCITCTT-Book,1.428571429,1.402761642,409,436,592,632
X,BradleyHandITCTT-Bold,1.739130435,1.743291476,374,465,612,668
X,BrushScriptMT,1.459854015,1.403977306,424,449,597,642
X,BrushScriptStd,1.398601399,1.317108169,422,410,614,598
X,Chalkboard,1.438848921,1.444606263,424,444,589,645
X,ChalkboardSE-Regular,1.438848921,1.445019118,422,466,590,667
X,Chalkduster,1.156069364,1.243826212,431,417,567,633
X,Champagne&Limousines,1.449275362,1.426650747,431,422,568,618
X,ChaparralPro-Regular,1.538461538,1.51260868,407,416,592,613
X,CharlemagneStd-Bold,1.333333333,1.305029995,401,408,594,603
X,Charter-Black,1.492537313,1.467157678,398,447,602,643
X,Cochin,1.526717557,1.493294713,389,439,613,636
X,ComicSansMS,1.27388535,1.274499992,416,451,583,651
X,CooperBlackStd,1.379310345,1.370519828,386,401,614,599
X,Copperplate,1.904761905,1.866773092,391,446,609,642
X,CorsivaHebrew,1.388888889,1.357285039,417,389,577,584
X,Courier,1.739130435,1.704041755,412,431,588,628
X,CourierNewPS-BoldMT,1.694915254,1.664818891,403,441,597,638
X,CourierNewPSMT,1.754385965,1.72378469,409,446,590,643
X,DINAlternate-Bold,1.408450704,1.40062026,422,432,577,631
X,DINCondensed-Bold,1.408450704,1.40062026,445,400,555,599
X,Damascus,1.388888889,1.357285039,417,383,577,578
X,DamascusBold,1.388888889,1.357285039,416,383,584,578
X,DamascusLight,1.388888889,1.357285039,417,383,577,578
X,DamascusMedium,1.388888889,1.357285039,416,383,584,578
X,DamascusSemiBold,1.388888889,1.357285039,416,383,584,578
X,DecoTypeNaskh,1.388888889,1.357285039,417,464,577,659
X,DevanagariMT,1.515151515,1.484788007,396,441,601,637
X,DevanagariSangamMN,1.470588235,1.450327477,424,437,575,634
X,Didot,1.408450704,1.378915942,402,433,596,629
X,DiwanKufi,1.388888889,1.357285039,417,493,577,688
X,DiwanMishafi,1.388888889,1.357285039,417,411,577,606
X,DiwanMishafiGold,1.388888889,1.357285039,417,411,577,606
X,DiwanThuluth,1.388888889,1.357285039,417,441,577,636
X,EuphemiaUCAS,1.315789474,1.292772758,423,443,576,641
X,Farah,1.388888889,1.357285039,417,407,577,602
X,Farisi,1.388888889,1.357285039,417,454,577,649
X,Futura-Medium,1.333333333,1.29743116,423,439,577,634
X,GB18030Bitmap,1.324503311,1.297086098,428,449,571,645
X,GeezaPro,1.388888889,1.357285039,417,426,577,621
X,Geneva,1.324503311,1.298598776,425,433,575,629
X,Georgia,1.449275362,1.419786766,400,434,600,630
X,GiddyupStd,1.169590643,1.357023159,414,376,614,608
X,GillSans,1.470588235,1.437548279,398,436,601,632
X,GujaratiMT,1.515151515,1.484788007,396,438,601,634
X,GujaratiSangamMN,1.19760479,1.180331752,424,426,575,623
X,GurmukhiMN,1.550387597,1.517378862,402,447,596,643
X,GurmukhiSangamMN,1.470588235,1.450327477,424,447,575,644
X,Helvetica,1.398601399,1.378190854,413,409,587,606
X,HelveticaNeue,1.408450704,1.388134014,415,434,585,632
X,Herculanum,1.62601626,1.610751794,368,434,614,632
X,HiraKakuPro-W3,1.315789474,1.298314558,411,415,588,613
X,HiraKakuProN-W3,1.315789474,1.298314558,411,415,588,613
X,HiraKakuStd-W8,1.19760479,1.182450884,395,415,605,611
X,HiraKakuStdN-W8,1.19760479,1.182450884,395,415,605,611
X,HiraMaruPro-W4,1.265822785,1.260407766,419,414,580,614
X,HiraMaruProN-W4,1.265822785,1.260407766,419,414,580,614
X,HiraMinPro-W3,1.379310345,1.363849566,404,414,596,611
X,HiraMinProN-W3,1.379310345,1.363849566,404,414,596,611
X,HiraginoSans-W3,1.315789474,1.298314558,411,415,588,613
X,HiraginoSansGB-W3,1.315789474,1.298314558,411,415,588,613
X,HoboStd,1.19760479,1.186206022,430,404,569,602
X,HoeflerText-Regular,1.438848921,1.394658692,397,408,604,602
X,ITFDevanagari-Book,1.515151515,1.484788007,396,459,601,655
X,ITFDevanagariMarathi-Book,1.515151515,1.484788007,396,459,601,655
X,Impact,1.265822785,1.250172339,440,429,563,626
X,InaiMathi,1.515151515,1.495677989,428,430,572,627
X,IowanOldStyle-Black,1.438848921,1.389171953,392,450,607,643
X,Kailasa,1.388888889,1.357285039,417,419,577,614
X,KannadaMN,1.550387597,1.5168707,402,438,594,634
X,KannadaSangamMN,1.470588235,1.450327477,424,444,575,641
X,Kefa-Regular,1.503759398,1.46354013,410,441,587,636
X,KhmerMN,1.739130435,1.700078846,402,471,597,667
X,KhmerSangamMN,1.449275362,1.428489768,424,463,574,660
X,KohinoorBangla-Regular,1.428571429,1.410059006,421,451,577,648
X,KohinoorDevanagari-Regular,1.428571429,1.410059006,421,451,577,648
X,KohinoorTelugu-Regular,1.428571429,1.410059006,421,451,577,648
X,Kokonor,1.438848921,1.370502132,406,457,608,648
X,KozGoPr6N-Regular,1.315789474,1.298494376,428,416,572,614
X,KozGoPro-Regular,1.315789474,1.298494376,428,416,572,614
X,KozMinPr6N-Regular,1.360544218,1.328869443,412,421,585,617
X,KozMinPro-Regular,1.360544218,1.328869443,412,421,585,617
X,Krungthep,1.342281879,1.336994856,433,434,566,634
X,KufiStandardGK,1.388888889,1.357285039,417,432,577,627
X,LaoMN,1.550387597,1.517378862,402,438,596,634
X,LaoSangamMN,1.470588235,1.450327477,424,448,575,645
X,LetterGothicStd,1.398601399,1.37754756,445,404,553,602
X,LithosPro-Regular,1.388888889,1.37731798,411,406,589,604
X,Lucida Bright Demibold,1.388888889,1.353740375,405,433,595,628
X,Lucida Bright Demibold Italic,1.388888889,1.351518297,384,433,596,628
X,Lucida Bright Italic,1.388888889,1.351297139,383,433,598,628
X,Lucida Bright Regular,1.388888889,1.353377016,411,433,588,628
X,Lucida Sans Demibold,1.388888889,1.357285039,416,434,584,629
X,Lucida Sans Regular,1.388888889,1.357285039,417,433,577,628
X,Lucida Sans Typewriter Bold,1.388888889,1.364795884,422,432,578,629
X,Lucida Sans Typewriter Regular,1.388888889,1.364071561,419,432,580,629
X,LucidaBright,1.388888889,1.353377016,411,433,588,628
X,LucidaGrande,1.388888889,1.357285039,417,435,577,630
X,LucidaSans,1.388888889,1.357285039,417,433,577,628
X,Luminari-Regular,1.242236025,1.218172745,388,443,599,639
X,MalayalamMN,1.550387597,1.517378862,402,456,596,652
X,MalayalamSangamMN,1.470588235,1.450327477,424,420,575,617
X,Marion-Regular,1.515151515,1.481397248,399,407,599,603
X,MarkerFelt-Thin,1.169590643,1.175298302,428,408,569,609
X,Menlo-Regular,1.379310345,1.359633448,420,428,579,626
X,MesquiteStd,1.307189542,1.303533068,460,401,539,601
X,MicrosoftSansSerif,1.398601399,1.384324744,409,429,591,627
X,MinionPro-Regular,1.550387597,1.504111734,404,414,599,609
X,Monaco,1.324503311,1.297086098,428,433,571,629
X,MonotypeGurmukhi,1.388888889,1.357285039,417,422,577,617
X,Montserrat-Regular,1.438848921,1.421263326,412,439,588,637
X,Mshtakan,1.515151515,1.484788007,396,436,601,632
X,MshtakanBold,1.481481481,1.443884217,400,433,597,628
X,MshtakanBoldOblique,1.503759398,1.460703649,395,435,605,630
X,MshtakanOblique,1.538461538,1.503372519,398,438,605,634
X,Muna,1.388888889,1.357285039,417,404,577,599
X,MunaBlack,1.388888889,1.357285039,416,404,584,599
X,MunaBold,1.388888889,1.357285039,416,404,584,599
X,MyanmarMN,1.550387597,1.517378862,402,451,596,647
X,MyanmarSangamMN,1.470588235,1.450327477,424,436,575,633
X,MyriadArabic-Regular,2.083333333,2.058044128,423,441,576,639
X,MyriadHebrew-Regular,1.492537313,1.470704313,423,412,576,610
X,MyriadPro-Regular,1.492537313,1.471506347,423,412,576,610
X,Nadeem,1.388888889,1.357285039,417,429,577,624
X,NewPeninimMT,1.388888889,1.357285039,417,403,577,598
X,Noteworthy-Light,1.098901099,1.125474972,422,449,576,654
X,NotoNastaliqUrdu,1.388888889,1.357285039,417,563,577,758
X,NuevaStd-Cond,1.612903226,1.599716912,428,411,569,609
X,OCRAStd,1.290322581,1.290004454,436,400,563,600
X,Optima-Regular,1.459854015,1.423112574,423,435,576,631
X,OratorStd,1.449275362,1.481003851,438,397,561,602
X,OriyaMN,1.550387597,1.517378862,402,438,596,634
X,OriyaSangamMN,1.257861635,1.24021996,424,433,575,630
X,PTMono-Regular,1.438848921,1.412577162,420,427,579,625
X,PTSans-Regular,1.438848921,1.40528931,420,430,578,626
X,PTSerif-Regular,1.438848921,1.395899657,409,446,591,641
X,Palatino-Roman,1.438848921,1.408397709,410,419,588,615
X,Papyrus,1.481481481,1.474158176,406,444,601,644
X,Phosphate-Inline,1.503759398,1.487611505,409,442,591,640
X,PingFangHK-Regular,1.408450704,1.391330364,412,449,586,647
X,PingFangSC-Regular,1.408450704,1.391330364,412,449,586,647
X,PingFangTC-Regular,1.408450704,1.391330364,412,449,586,647
X,PlantagenetCherokee,1.470588235,1.431334656,398,407,600,601
X,PoplarStd,1.342281879,1.335955608,440,402,560,602
X,PrestigeEliteStd-Bd,1.680672269,1.642658376,410,410,588,607
X,Raanana,1.515151515,1.484788007,396,410,601,606
X,RaananaBold,1.481481481,1.443884217,400,408,597,603
X,Roboto-Regular,1.408450704,1.392625746,420,431,580,629
X,Rockwell-Regular,1.360544218,1.328011744,407,395,591,590
X,RosewoodStd-Regular,1.333333333,1.328300786,430,414,590,614
X,STHeitiSC-Medium,1.369863014,1.347612508,423,403,576,600
X,STHeitiTC-Medium,1.369863014,1.347612508,423,403,576,600
X,STIXGeneral-Regular,1.515151515,1.484381136,396,460,602,656
X,STIXIntegralsD-Regular,1.388888889,1.357285039,417,600,577,795
X,STIXIntegralsSm-Regular,1.388888889,1.357285039,417,447,577,642
X,STIXIntegralsUp-Regular,1.388888889,1.357285039,417,447,577,642
X,STIXIntegralsUpD-Regular,1.388888889,1.357285039,417,600,577,795
X,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,417,447,577,642
X,STIXNonUnicode-Regular,1.388888889,1.357285039,417,501,577,696
X,STIXSizeFiveSym-Regular,1.388888889,1.357285039,417,435,577,630
X,STIXSizeFourSym-Regular,1.388888889,1.357285039,417,657,577,852
X,STIXSizeOneSym-Regular,1.388888889,1.357285039,417,520,577,715
X,STIXSizeThreeSym-Regular,1.388888889,1.357285039,417,657,577,852
X,STIXSizeTwoSym-Regular,1.388888889,1.357285039,417,588,577,783
X,STIXVariants-Regular,1.388888889,1.357285039,417,447,577,642
X,STSong,1.587301587,1.529925851,393,421,608,614
X,STSongti-SC-Regular,1.587301587,1.529925851,394,452,609,645
X,Sana,1.388888889,1.357285039,417,406,577,601
X,Sathu,1.324503311,1.298598776,425,421,575,617
X,SavoyeLetPlain,1.503759398,1.471140498,413,409,591,605
X,Seravek,1.503759398,1.471667718,420,440,578,635
X,ShreeDev0714,1.360544218,1.344704084,424,426,576,624
X,SignPainter-HouseScript,1.587301587,1.56017636,436,416,604,614
X,Silom,1.342281879,1.336994856,433,428,566,628
X,SinhalaMN,1.550387597,1.517378862,402,438,596,634
X,SinhalaSangamMN,1.470588235,1.450327477,424,451,574,648
X,Skia-Regular,1.470588235,1.501613838,415,417,585,620
X,SnellRoundhand,1.388888889,1.334622192,398,435,688,628
X,StencilStd,1.342281879,1.327682022,411,401,587,600
X,SukhumvitSet-Medium,1.492537313,1.472849679,417,464,583,662
X,Superclarendon-Regular,1.351351351,1.330767393,392,433,606,630
X,Symbol,1.388888889,1.357285039,417,399,577,594
X,Tahoma,1.379310345,1.35818516,422,439,577,636
X,TamilMN,1.550387597,1.517378862,402,438,596,634
X,TamilSangamMN,1.470588235,1.450327477,424,412,575,609
X,TektonPro-Bold,1.538461538,1.50678574,429,408,568,604
X,TeluguMN,1.550387597,1.517378862,402,438,596,634
X,TeluguSangamMN,1.369863014,1.349660484,424,435,575,633
X,Thonburi,1.324503311,1.297495346,425,444,575,640
X,Times-Roman,1.515151515,1.484788007,396,415,601,611
X,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,395,436,605,632
X,TimesNewRomanPSMT,1.515151515,1.482508729,395,436,603,632
X,TrajanPro-Regular,1.324503311,1.281950371,409,403,589,596
X,Trattatello,1.5625,1.615598282,389,497,607,704
X,Trebuchet-BoldItalic,1.398601399,1.37166371,407,432,602,628
X,TrebuchetMS,1.398601399,1.375560028,424,433,574,629
X,Verdana,1.379310345,1.35818516,416,439,584,636
X,Waseem,1.388888889,1.357285039,417,425,577,620
X,WaseemLight,1.388888889,1.357285039,417,425,577,620
X,Webdings,1.418439716,1.261447211,448,433,542,612
X,Wingdings-Regular,1.904761905,1.469388249,422,449,576,603
X,Wingdings2,1.388888889,1.618312702,383,402,617,636
X,Wingdings3,1.388888889,1.899762496,382,402,617,676
X,Yantramanav-Regular,1.57480315,1.556239946,420,447,580,645
X,ZapfDingbatsITC,1.388888889,1.357285039,417,415,577,610
X,Zapfino,0.74906367,0.787688138,398,464,658,675
Y,ACaslonPro-Regular,1.398601399,1.358742545,405,406,597,600
Y,AGaramondPro-Regular,1.503759398,1.452846117,414,413,593,606
Y,AdobeArabic-Regular,2.173913043,2.103309865,406,462,595,657
Y,AdobeDevanagari-Regular,1.666666667,1.616004432,409,422,589,616
Y,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,426,415,575,613
Y,AdobeFangsongStd-Regular,1.360544218,1.32935918,420,421,580,617
Y,AdobeGothicStd-Bold,1.307189542,1.289151574,424,415,577,613
Y,AdobeHebrew-Regular,1.515151515,1.469420142,408,412,592,606
Y,AdobeHeitiStd-Regular,1.315789474,1.294155249,426,415,575,613
